日期,證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"1150226","3703","欣陸","2211724","49614178","22.65","22.70","22.30","22.30","-0.2500","977"
"1150226","3704","合勤控","4053790","137717417","34.10","34.60","33.50","34.45","0.4000","2262"
"1150226","3705","永信","357633","19564894","55.20","55.20","54.60","54.60","-0.4000","331"
"1150226","3706","神達","12761802","1027301455","82.30","82.30","80.00","80.00","-1.5000","12244"
"1150226","3708","上緯投控","3604009","443219220","122.50","126.50","120.00","121.50","3.5000","2907"
"1150226","3711","日月光投控","40211654","15587210616","388.00","394.00","381.00","387.50","-1.5000","19112"
"1150226","3712","永崴投控","673643","16934087","25.45","25.45","24.85","25.05","-0.4000","990"
"1150226","3714","富采","2740644","104186458","38.20","38.45","37.40","38.10","-0.1000","2409"
"1150226","3715","定穎投控","44059040","6754683788","152.50","160.00","145.50","158.00","5.0000","34120"
"1150226","3716","中化控股","102632","3509901","34.40","34.40","34.00","34.20","-0.1500","223"
"1150226","3717","聯嘉投控","404068","7101397","17.55","17.70","17.40","17.55","0.0000","235"
"1150226","4104","佳醫","522445","40773010","78.50","78.50","77.80","78.10","-0.4000","1050"
"1150226","4106","雃博","52365","1197681","22.85","22.95","22.75","22.95","0.1000","94"
"1150226","4108","懷特","181211","2557531","14.20","14.20","14.05","14.15","-0.0500","326"
"1150226","4119","旭富","145578","7744615","53.20","53.80","52.70","53.60","0.5000","347"
"1150226","4133","亞諾法","197972","5005189","25.20","25.60","25.00","25.30","0.1000","622"
"1150226","4137","麗豐-KY","156052","17099807","110.50","111.00","108.50","109.50","-1.0000","189"
"1150226","4142","國光生","2672139","48197830","18.00","18.20","17.90","18.00","0.0500","1040"
"1150226","4148","全宇生技-KY","27885","1023300","36.95","37.00","36.45","37.00","0.0500","36"
"1150226","4155","訊映","140008","2015440","14.30","14.50","14.30","14.45","0.1500","242"
"1150226","4164","承業醫","550853","18225087","33.00","33.30","32.80","33.10","0.1500","511"
"1150226","4190","佐登-KY","26086","756868","29.25","29.25","28.90","28.95","-0.0500","155"
"1150226","4306","炎洲","821274","11236382","13.70","13.75","13.60","13.65","-0.0500","636"
"1150226","4414","如興","332079","3437204","10.35","10.45","10.30","10.35","0.0000","307"
"1150226","4426","利勤","93087","876287","9.49","9.49","9.37","9.41","-0.0800","104"
"1150226","4438","廣越","94075","6446657","68.90","68.90","68.10","68.40","-0.5000","107"
"1150226","4439","冠星-KY","25278","2592478","102.00","103.00","102.00","103.00","0.5000","22"
"1150226","4440","宜新實業","136780","2397544","17.35","17.75","17.35","17.55","0.0500","98"
"1150226","4441","振大環球","25977","6402404","246.50","248.00","245.00","245.50","-3.5000","46"
"1150226","4526","東台","6322719","212799302","35.00","35.00","33.05","33.60","-1.7000","4310"
"1150226","4532","瑞智","971283","25096014","25.80","26.00","25.70","25.95","0.1000","542"
"1150226","4536","拓凱","1618075","272849490","164.00","169.50","162.50","169.50","6.5000","508"
"1150226","4540","全球傳動","4641904","240209981","50.40","52.80","50.40","51.70","1.2000","3665"
"1150226","4545","銘鈺","178806","6376480","35.45","36.00","35.20","35.45","-0.2500","199"
"1150226","4551","智伸科","494769","61536683","124.00","126.50","122.00","125.00","1.5000","413"
"1150226","4552","力達-KY","83089","1965588","23.65","23.75","23.60","23.65","-0.0500","154"
"1150226","4555","氣立","168433","6384606","37.35","38.15","37.35","37.90","0.5500","177"
"1150226","4557","永新-KY","164240","11060485","66.20","68.30","66.10","67.50","0.9000","220"
"1150226","4560","強信-KY","396058","13121492","33.55","33.55","32.80","33.40","-0.1500","153"
"1150226","4562","穎漢","394367","14935281","37.70","38.25","37.45","37.50","-0.3000","582"
"1150226","4564","元翎","2029012","39404388","19.30","19.80","18.95","19.55","0.4000","1389"
"1150226","4566","時碩工業","484777","29013267","59.90","60.60","59.40","59.40","-0.3000","814"
"1150226","4569","六方科-KY","18843","2880236","152.00","154.50","152.00","153.00","1.0000","36"
"1150226","4571","鈞興-KY","790580","143438087","177.50","184.00","177.50","183.00","7.5000","996"
"1150226","4572","駐龍","12956","1922048","148.00","148.50","148.00","148.00","-1.5000","687"
"1150226","4576","大銀微系統","797634","93650829","115.50","119.00","115.00","118.50","3.0000","828"
"1150226","4581","光隆精密-KY","36100","1834540","50.80","51.00","50.70","50.90","-0.1000","15"
"1150226","4583","台灣精銳","236498","165657852","708.00","710.00","692.00","696.00","-6.0000","887"
"1150226","4585","達明","664410","235084592","343.50","358.00","343.50","357.00","15.0000","1628"
"1150226","4588","玖鼎電力","90859","6050241","66.50","67.40","65.80","67.00","0.6000","142"
"1150226","4590","富田-創","275271","22396826","79.10","82.30","79.10","81.10","2.2000","743"
"1150226","4720","德淵","522836","8724184","16.75","16.85","16.60","16.65","0.0000","251"
"1150226","4722","國精化","8499134","1796852650","213.50","223.50","202.00","217.00","10.0000","34576"
"1150226","4736","泰博","285847","35555669","124.00","125.00","124.00","124.50","0.5000","282"
"1150226","4737","華廣","220427","12024370","54.80","55.50","54.00","54.30","0.3000","179"
"1150226","4739","康普","1796238","138739055","75.70","78.30","75.10","77.50","1.1000","1897"
"1150226","4746","台耀","831263","47256419","57.90","57.90","56.50","56.70","-0.6000","867"
"1150226","4755","三福化","770061","113712335","150.00","150.00","145.00","148.00","-1.5000","1571"
"1150226","4763","材料*-KY","5049180","239419022","47.40","48.00","47.20","47.20","-0.1500","3543"
"1150226","4764","雙鍵","7894846","1090011293","136.50","144.00","133.00","135.50","0.0000","6026"
"1150226","4766","南寶","364864","119136865","327.50","328.50","323.00","328.50","4.0000","2139"
"1150226","4770","上品","962802","242399193","247.00","257.00","247.00","247.00","0.0000","1224"
"1150226","4771","望隼","132068","23927526","180.00","182.50","180.00","181.00","1.0000","443"
"1150226","4807","日成-KY","14955","267216","17.85","18.00","17.75","17.75","-0.1000","63"
"1150226","4904","遠傳","30691847","2826936304","93.70","94.00","91.70","92.00","-2.3000","5242"
"1150226","4906","正文","2596031","70206897","27.00","27.35","26.65","27.15","0.2000","1485"
"1150226","4912","聯德控股-KY","1109167","108358082","100.00","100.00","95.90","98.50","-1.5000","1352"
"1150226","4915","致伸","2373729","194436047","82.60","82.60","81.10","81.80","-0.4000","1975"
"1150226","4916","事欣科","3415791","216885921","63.60","64.30","62.60","63.80","0.2000","2779"
"1150226","4919","新唐","13915914","1009690705","70.80","74.30","70.60","72.70","2.0000","10384"
"1150226","4927","泰鼎-KY","46684991","2208954359","44.50","48.65","44.50","47.25","3.0000","22646"
"1150226","4930","燦星網","105003","2290555","21.85","21.90","21.70","21.80","-0.0500","169"
"1150226","4934","太極","3419582","64543958","19.10","19.45","18.35","18.90","-0.1000","1942"
"1150226","4935","茂林-KY","190734","7409215","39.25","39.35","38.35","39.00","-0.3500","171"
"1150226","4938","和碩","25179622","1853904471","73.10","74.20","72.80","73.50","0.4000","10664"
"1150226","4942","嘉彰","205645","7899666","38.60","38.65","38.30","38.55","0.0500","186"
"1150226","4943","康控-KY","65601","761705","11.75","11.75","11.55","11.55","0.2000","69"
"1150226","4949","有成精密","1486755","72259468","47.80","49.40","47.20","48.55","1.3500","1187"
"1150226","4952","凌通","460894","19292207","42.10","42.20","41.60","42.05","-0.0500","406"
"1150226","4956","光鋐","2487815","64095884","25.50","26.20","25.20","25.80","0.0000","1715"
"1150226","4958","臻鼎-KY","35951750","7503534375","207.50","213.50","204.00","209.00","3.5000","26342"
"1150226","4960","誠美材","3202391","45213701","14.35","14.35","13.85","14.10","0.0500","1144"
"1150226","4961","天鈺","1113341","166567626","148.50","151.50","148.00","148.50","0.0000","1192"
"1150226","4967","十銓","13032152","2656848354","205.00","207.50","200.00","204.50","-14.5000","12336"
"1150226","4968","立積","1086165","135188381","123.50","126.50","123.00","123.50","1.0000","1090"
"1150226","4976","佳凌","635900","20252466","31.50","32.15","31.35","31.65","0.3000","647"
"1150226","4977","眾達-KY","30105493","5100450328","160.50","173.00","160.50","173.00","15.5000","22183"
"1150226","4989","榮科","30984050","1967331390","63.90","66.00","60.20","64.20","1.9000","19804"
"1150226","4994","傳奇","34724","3590155","104.00","105.00","102.00","103.50","1.0000","50"
"1150226","4999","鑫禾","57318","1334849","23.20","23.35","23.20","23.30","0.2000","276"
"1150226","5007","三星","94903","5743948","61.20","61.20","59.90","60.80","-0.4000","95"
"1150226","5203","訊連","1977961","141436727","75.20","75.20","70.40","70.60","-6.9000","1978"
"1150226","5215","科嘉-KY","110033","4399390","40.05","40.10","39.80","40.00","-0.0500","145"
"1150226","5222","全訊","898975","129676367","146.00","147.00","140.50","144.00","-1.5000","1665"
"1150226","5225","東科-KY","579234","57700924","99.60","100.50","99.10","99.40","-0.1000","745"
"1150226","5234","達興材料","3990772","1676586180","445.00","448.00","405.00","424.50","-25.5000","5708"
"1150226","5243","乙盛-KY","1996914","171791549","87.20","87.80","85.10","85.50","-2.1000","1828"
"1150226","5244","弘凱","202162","7855330","39.35","39.40","38.55","38.70","-0.4000","175"
"1150226","5258","虹堡","343214","17925794","52.00","53.00","51.70","52.40","-0.1000","481"
"1150226","5269","祥碩","1293094","1714033330","1315.00","1350.00","1310.00","1315.00","0.0000","3723"
"1150226","5283","禾聯碩","113921","6845153","60.60","60.60","59.90","60.00","-0.2000","461"
"1150226","5284","jpp-KY","673781","181915006","271.00","273.50","268.00","268.50","1.0000","1111"
"1150226","5285","界霖","391238","19834552","50.50","51.30","50.00","50.60","-0.3000","265"
"1150226","5288","豐祥-KY","78807","11489687","146.00","146.50","145.00","146.00","0.0000","193"
"1150226","5292","華懋","205203","37047201","183.00","183.50","179.00","180.50","-3.0000","270"
"1150226","5306","桂盟","149159","13904931","93.60","93.60","92.60","93.20","-0.3000","517"
"1150226","5388","中磊","3717163","310239997","83.30","84.40","82.30","83.10","0.2000","2630"
"1150226","5434","崇越","890311","311555033","348.00","354.50","346.00","348.50","0.5000","1398"
"1150226","5469","瀚宇博","13180756","1224658036","94.50","95.10","90.60","93.70","-0.6000","9973"
"1150226","5471","松翰","2340196","102639118","42.80","44.55","42.45","43.95","1.5500","1904"
"1150226","5484","慧友","214181","8367626","38.90","39.60","38.60","39.30","0.7000","299"
"1150226","5515","建國","375268","12457467","33.30","33.60","32.85","33.10","-0.2000","819"
"1150226","5519","隆大","551298","17893304","32.25","32.70","32.25","32.35","0.3000","605"
"1150226","5521","工信","25337916","633440544","24.00","26.15","23.70","26.10","2.3000","7267"
"1150226","5522","遠雄","686791","46724942","68.10","68.90","67.40","67.80","-0.1000","630"
"1150226","5525","順天","64520","1694942","26.45","26.45","26.15","26.40","0.0500","69"
"1150226","5531","鄉林","274134","2465084","8.93","9.03","8.93","9.00","0.0000","182"
"1150226","5533","皇鼎","115967","1675466","14.45","14.55","14.35","14.55","0.1000","85"
"1150226","5534","長虹","1879379","143230853","77.70","78.40","75.50","75.50","-0.9000","1697"
"1150226","5538","東明-KY","67130","2234315","33.45","33.65","33.10","33.40","0.0500","60"
"1150226","5546","永固-KY","43002","936597","21.50","22.40","21.35","21.75","0.1000","37"
"1150226","5607","遠雄港","2344885","129842409","54.30","56.00","54.20","55.70","2.2000","1759"
"1150226","5608","四維航","2878371","50860404","17.60","17.95","17.50","17.60","0.0500","1339"
"1150226","5706","鳳凰","261113","13108316","50.80","50.80","50.00","50.00","-0.8000","1104"
"1150226","5871","中租-KY","8595010","898597527","105.50","106.00","104.00","104.00","-1.5000","4389"
"1150226","5871A","中租-KY甲特","73726","7446177","101.00","101.00","101.00","101.00","0.0000","37"
"1150226","5876","上海商銀","17778258","714565875","40.35","40.50","40.05","40.15","-0.3000","4382"
"1150226","5880","合庫金","34970206","839165941","23.95","24.10","23.90","24.00","0.0500","9356"
"1150226","5906","台南-KY","9085","476420","53.00","53.00","52.00","52.00","-0.5000","13"
"1150226","5907","大洋-KY","172258","1019723","5.95","5.98","5.90","5.94","0.0200","93"
"1150226","6005","群益證","9712843","310499896","31.55","32.20","31.55","32.10","0.8500","5004"
"1150226","6024","群益期","594836","31414853","52.80","53.10","52.50","53.10","0.4000","419"
"1150226","6108","競國","745576","11525356","14.90","15.70","14.90","15.60","0.8000","529"
"1150226","6112","邁達特","3369054","161464122","46.05","48.45","46.05","48.45","4.4000","2567"
"1150226","6115","鎰勝","114195","5496601","48.10","48.20","48.00","48.20","0.1000","105"
"1150226","6116","彩晶","42585762","391474143","9.02","9.36","8.92","9.27","0.3200","11259"
"1150226","6117","迎廣","609273","46842589","76.60","78.00","75.80","76.10","0.3000","981"
"1150226","6120","達運","3882213","52916554","13.50","13.85","13.30","13.80","0.4500","1889"
"1150226","6128","上福","261773","6985149","26.20","27.15","26.20","26.65","0.4500","221"
"1150226","6133","金橋","3918161","95660047","23.30","24.90","23.15","24.65","1.5500","2357"
"1150226","6136","富爾特","278955","6679563","24.00","24.00","23.85","24.00","0.0000","219"
"1150226","6139","亞翔","10054231","5908959933","562.00","603.00","556.00","585.00","28.0000","15045"
"1150226","6141","柏承","1519567","18465459","11.20","12.40","11.20","12.40","1.1000","1104"
"1150226","6142","友勁","576878","5681931","9.95","9.95","9.72","9.89","0.0300","346"
"1150226","6152","百一","14249279","255427745","18.30","18.30","17.30","18.25","1.6000","6277"
"1150226","6153","嘉聯益","5816110","94340395","15.90","16.55","15.70","16.50","0.5500","2702"
"1150226","6155","鈞寶","4678503","248695982","51.00","55.50","49.35","53.30","2.8000","3734"
"1150226","6164","華興","528785","6516381","12.50","12.50","12.25","12.40","0.0500","408"
"1150226","6165","浪凡","148151","6394362","43.55","43.55","42.85","43.15","0.1000","216"
"1150226","6166","凌華","332738","21534970","65.00","65.00","64.30","65.00","0.0000","307"
"1150226","6168","宏齊","782685","16145648","20.25","20.90","20.25","20.85","0.4000","479"
"1150226","6176","瑞儀","7256586","891257545","125.50","126.00","122.00","122.00","-13.5000","7370"
"1150226","6177","達麗","1008331","47913797","48.00","48.15","47.20","47.35","-0.6500","964"
"1150226","6183","關貿","40737","3887561","95.20","95.80","95.20","95.80","0.2000","151"
"1150226","6184","大豐電","52259","2515899","48.25","48.25","48.05","48.20","0.0500","113"
"1150226","6189","豐藝","1545447","72666629","46.50","47.80","46.50","46.65","0.3500","2151"
"1150226","6191","精成科","9104643","981655687","108.00","110.00","105.00","109.00","2.0000","5975"
"1150226","6192","巨路","735724","96084932","129.50","133.00","127.00","132.00","3.5000","1072"
"1150226","6196","帆宣","5735675","1740776879","294.50","310.00","292.50","305.00","13.0000","7446"
"1150226","6197","佳必琪","3179648","495290935","152.50","159.50","151.00","154.50","4.0000","3158"
"1150226","6201","亞弘電","46931","2525276","54.00","54.00","53.60","53.90","-0.1000","53"
"1150226","6202","盛群","7573766","476707853","62.00","64.20","61.00","62.70","0.7000","8058"
"1150226","6205","詮欣","371296","18752238","49.95","51.60","49.20","50.50","0.9500","351"
"1150226","6206","飛捷","374036","35177952","93.80","94.70","93.60","93.90","-0.3000","689"
"1150226","6209","今國光","6364467","407717702","65.60","65.60","63.00","63.40","-1.8000","5629"
"1150226","6213","聯茂","27422010","3891283654","148.00","148.50","137.50","141.50","-5.0000","19442"
"1150226","6214","精誠","3108693","357897496","113.50","117.00","113.50","115.00","5.0000","3015"
"1150226","6215","和椿","2478662","290553591","115.00","119.00","114.00","116.00","2.5000","2354"
"1150226","6216","居易","112488","3063284","27.30","27.50","27.05","27.30","0.0000","160"
"1150226","6224","聚鼎","295512","12876526","43.00","44.30","42.85","43.90","0.7500","387"
"1150226","6225","天瀚","38656","756373","18.25","20.20","17.70","18.75","0.3500","56"
"1150226","6226","光鼎","704813","6452707","8.97","9.38","8.93","9.27","0.3300","398"
"1150226","6230","尼得科超眾","1065437","164635359","150.00","157.00","149.00","157.00","14.0000","2680"
"1150226","6235","華孚","933301","54541974","58.40","59.10","58.00","58.00","-0.5000","896"
"1150226","6239","力成","11824885","3026095164","259.00","261.00","249.00","258.00","0.0000","12023"
"1150226","6243","迅杰","116865","4052028","34.00","35.00","34.00","34.50","0.1000","297"
"1150226","6257","矽格","19767968","2871211933","143.50","150.50","137.50","150.50","13.5000","12810"
"1150226","6269","台郡","2102373","136158913","65.30","65.40","63.70","64.70","-0.9000","1824"
"1150226","6271","同欣電","27559956","4996255104","194.50","196.00","173.00","177.00","-12.0000","26247"
"1150226","6272","驊陞","270817","10758295","39.80","40.30","39.55","39.60","-0.5000","196"
"1150226","6277","宏正","95809","5790529","60.10","60.90","60.10","60.60","0.5000","89"
"1150226","6278","台表科","2924055","299101975","101.50","103.50","101.50","101.50","0.5000","2140"
"1150226","6281","全國電","75968","4594703","60.50","60.60","60.30","60.50","0.0000","101"
"1150226","6282","康舒","20586141","1057281954","51.00","52.00","50.40","52.00","0.7000","11870"
"1150226","6283","淳安","232040","5116189","22.15","22.20","21.90","22.10","-0.0500","145"
"1150226","6285","啟碁","22191710","4173588656","188.00","191.50","184.00","187.00","-3.0000","19430"
"1150226","6405","悅城","1534190","55509454","34.90","37.30","34.65","35.45","0.5500","1391"
"1150226","6409","旭隼","946474","880679370","919.00","946.00","916.00","926.00","6.0000","1580"
"1150226","6412","群電","1819031","165384304","92.10","92.10","90.10","90.90","-1.1000","2091"
"1150226","6414","樺漢","1136598","325473662","286.00","289.00","284.00","285.00","0.0000","1216"
"1150226","6415","矽力*-KY","5114264","1453319698","280.00","291.50","279.00","281.00","2.0000","5301"
"1150226","6416","瑞祺電通","284302","23433911","82.10","83.20","81.70","81.90","0.7000","412"
"1150226","6426","統新","2180094","405132217","178.00","193.50","173.50","191.50","14.5000","2360"
"1150226","6431","光麗-KY","201246","5165313","25.55","26.20","25.00","25.30","-0.2500","159"
"1150226","6438","迅得","1661920","255577024","153.00","156.00","151.50","151.50","-1.0000","1811"
"1150226","6442","光聖","1361099","2944372130","2105.00","2260.00","2065.00","2145.00","65.0000","5488"
"1150226","6443","元晶","105731328","4657325285","41.70","45.10","41.05","45.10","4.1000","43007"
"1150226","6446","藥華藥","5637267","4073562708","755.00","766.00","708.00","724.00","-23.0000","15243"
"1150226","6449","鈺邦","2617061","488910634","182.50","192.00","177.00","188.50","9.5000","5443"
"1150226","6451","訊芯-KY","7342633","1576584949","217.00","222.00","209.00","209.00","-2.0000","9662"
"1150226","6456","GIS-KY","15634177","734260853","43.65","47.75","43.60","47.75","4.3000","4497"
"1150226","6464","台數科","41529","3309622","78.90","80.00","78.90","79.70","-0.3000","54"
"1150226","6472","保瑞","837608","421604460","511.00","513.00","499.00","507.00","-3.0000","3425"
"1150226","6477","安集","3157139","117660166","36.65","37.85","36.15","37.00","0.8500","2052"
"1150226","6491","晶碩","417491","124653271","298.00","302.00","295.00","296.00","1.5000","2504"
"1150226","6504","南六","48351","2020955","41.55","42.30","41.55","41.65","-0.3500","58"
"1150226","6505","台塑化","15636807","848731469","55.60","55.70","53.10","54.50","-1.5000","10893"
"1150226","6515","穎崴","1016894","5165406105","4950.00","5220.00","4815.00","5115.00","115.0000","3749"
"1150226","6525","捷敏-KY","596293","49512019","81.80","84.20","81.50","83.40","2.0000","822"
"1150226","6526","達發","1630459","821743230","475.50","517.00","468.50","517.00","47.0000","2870"
"1150226","6531","愛普*","4941200","2157037151","425.50","449.00","423.00","433.50","6.0000","6200"
"1150226","6533","晶心科","1549591","340101752","218.00","223.50","217.00","219.00","1.5000","1038"
"1150226","6534","正瀚-創","397953","32115025","82.00","82.00","80.00","80.80","-1.4000","269"
"1150226","6541","泰福-KY","275213","13518878","49.50","49.50","48.90","48.95","-0.0500","222"
"1150226","6550","北極星藥業-KY","1731116","57854033","33.75","34.20","33.00","33.30","0.3000","1156"
"1150226","6552","易華電","294288","8865969","30.20","30.45","29.90","30.05","0.0500","194"
"1150226","6558","興能高","1078263","36921812","33.80","34.70","33.75","33.95","0.6000","982"
"1150226","6573","虹揚-KY","172704","2528922","14.55","14.95","14.35","14.65","0.1500","108"
"1150226","6579","研揚","367318","42779699","115.00","118.00","114.50","116.00","2.0000","406"
"1150226","6581","鋼聯","30441","3368741","110.00","111.50","109.50","111.00","1.0000","71"
"1150226","6582","申豐","50759","1702825","33.45","33.85","33.40","33.60","0.1500","196"
"1150226","6585","鼎基","39116","3537354","89.50","91.80","89.50","91.00","1.7000","46"
"1150226","6589","台康生技","614265","37336259","61.00","61.30","60.50","60.60","-0.4000","853"
"1150226","6591","動力-KY","547801","36857178","66.60","67.80","66.30","67.70","1.5000","548"
"1150226","6592","和潤企業","2005052","120707331","59.90","60.90","59.60","59.60","-0.3000","1469"
"1150226","6592A","和潤企業甲特","7089","687869","97.00","97.10","97.00","97.10","0.2000","20"
"1150226","6592B","和潤企業乙特","8299","809041","97.40","97.60","97.40","97.50","0.1000","48"
"1150226","6598","ABC-KY","285671","7168728","24.70","25.30","24.70","25.30","0.7500","388"
"1150226","6605","帝寶","424459","60459138","143.00","144.00","141.50","141.50","0.0000","513"
"1150226","6606","建德工業","85122","2155592","25.60","25.60","25.10","25.35","0.0500","71"
"1150226","6614","資拓宏宇","82766","3803637","45.60","46.55","45.30","45.55","-0.0500","95"
"1150226","6625","必應","246380","20028174","80.90","81.90","80.80","81.50","0.6000","319"
"1150226","6641","基士德-KY","23829","526124","22.10","22.20","21.95","21.95","0.1000","58"
"1150226","6645","金萬林-創","6818","118520","17.60","17.60","17.35","17.35","-0.2500","26"
"1150226","6655","科定","14619","1926762","131.50","132.00","131.50","132.00","1.0000","24"
"1150226","6657","華安","211257","10103888","48.05","48.25","47.45","47.70","-0.4000","224"
"1150226","6658","聯策","585586","34272964","57.00","59.40","56.70","58.20","1.2000","524"
"1150226","6666","羅麗芬-KY","10110","447840","44.10","44.60","44.10","44.10","-0.2500","16"
"1150226","6668","中揚光","223403","8290484","37.55","37.95","36.80","37.05","-0.1500","424"
"1150226","6669","緯穎","2814584","11389842810","4200.00","4200.00","3950.00","4000.00","-60.0000","15969"
"1150226","6670","復盛應用","233327","61840659","266.00","268.00","262.50","265.50","0.0000","5701"
"1150226","6671","三能-KY","26022","963441","37.40","37.40","36.80","37.10","0.1500","17"
"1150226","6672","騰輝電子-KY","1194613","121719352","102.00","103.00","100.50","102.00","1.0000","1227"
"1150226","6674","鋐寶科技","33013","661358","20.10","20.10","20.00","20.05","0.0500","29"
"1150226","6689","伊雲谷","1228820","80972746","62.90","66.30","62.80","66.30","6.0000","649"
"1150226","6691","洋基工程","2559535","1721630084","621.00","683.00","618.00","683.00","62.0000","6374"
"1150226","6695","芯鼎","440261","19032408","42.65","44.00","42.40","43.15","0.5000","366"
"1150226","6698","旭暉應材","429475","15002626","35.50","35.75","34.55","34.60","-0.3000","668"
"1150226","6706","惠特","13897466","1792140251","122.50","133.50","119.50","133.50","12.0000","10186"
"1150226","6715","嘉基","641971","111661918","175.00","177.50","169.50","174.50","-1.0000","2171"
"1150226","6719","力智","554458","103437055","185.50","188.50","185.00","185.00","0.0000","646"
"1150226","6722","輝創","129004","5430975","42.40","42.65","41.90","42.20","-0.4500","426"
"1150226","6742","澤米","242865","10636192","43.60","44.45","43.30","43.50","-0.1000","437"
"1150226","6743","安普新","186125","4961939","26.55","27.00","26.50","26.50","-0.3000","263"
"1150226","6753","龍德造船","1049885","159546361","153.00","154.50","148.50","153.00","1.0000","1558"
"1150226","6754","匯僑設計","16947","748456","44.50","44.60","43.50","44.35","0.3500","35"
"1150226","6756","威鋒電子","172671","14105408","81.50","82.40","81.00","81.10","0.5000","179"
"1150226","6757","台灣虎航","1070818","68680172","63.70","64.60","63.60","64.00","0.3000","1109"
"1150226","6768","志強-KY","360739","36342488","101.00","102.00","100.00","100.50","-0.5000","671"
"1150226","6770","力積電","322304137","24760862793","76.80","78.90","75.40","76.70","-0.1000","177913"
"1150226","6771","平和環保-創","8010","355508","44.30","44.50","44.30","44.35","-0.2000","7"
"1150226","6776","展碁國際","360573","21006394","58.30","58.90","57.80","58.70","0.5000","362"
"1150226","6781","AES-KY","1774625","2142276695","1205.00","1225.00","1190.00","1205.00","10.0000","4292"
"1150226","6782","視陽","807349","152966636","186.00","193.00","186.00","189.50","8.5000","1259"
"1150226","6789","采鈺","9308335","3068331317","313.00","342.00","309.50","342.00","31.0000","15895"
"1150226","6790","永豐實","329251","13172094","40.30","40.30","39.85","40.15","0.2500","331"
"1150226","6792","詠業","167392","10133658","59.60","61.40","58.80","61.00","1.4000","153"
"1150226","6794","向榮生技","438678","38511214","91.90","92.00","85.00","86.10","-5.9000","437"
"1150226","6796","晉弘","139471","11520874","83.60","83.70","81.90","82.40","-1.1000","198"
"1150226","6799","來頡","406304","33686181","84.90","85.30","81.50","81.80","-1.6000","1020"
"1150226","6805","富世達","3774802","6248293120","1570.00","1710.00","1540.00","1710.00","155.0000","8115"
"1150226","6806","森崴能源","5920214","265947334","46.50","47.10","44.45","44.45","-2.0500","3134"
"1150226","6807","峰源-KY","1292","59819","46.30","46.30","46.30","46.30","0.0000","3"
"1150226","6830","汎銓","3976214","1127601343","279.00","285.00","274.00","285.00","25.5000","2853"
"1150226","6831","邁科","1308630","383452296","297.00","299.50","288.00","290.50","-4.0000","2218"
"1150226","6834","天二科技","260245","8202837","31.85","31.95","31.10","31.45","-0.3500","321"
"1150226","6835","圓裕","246750","9760193","39.15","41.50","38.50","41.50","2.2500","156"
"1150226","6838","台新藥","150315","4238304","28.25","28.50","28.00","28.15","-0.1000","144"
"1150226","6854","錼創科技-KY創","2121144","321010013","149.50","157.00","144.50","151.50","6.5000","2199"
"1150226","6861","睿生光電","471543","53755902","114.00","114.00","114.00","114.00","10.0000","410"
"1150226","6862","三集瑞-KY","2306943","501366744","204.50","225.50","200.00","220.00","15.0000","6286"
"1150226","6863","永道-KY","858535","92213858","108.00","110.00","106.50","107.50","-10.5000","1569"
"1150226","6869","雲豹能源","3734028","408928896","111.00","111.50","107.50","109.50","-4.0000","2696"
"1150226","6873","泓德能源","649450","70985027","111.00","111.00","107.50","109.00","-1.0000","666"
"1150226","6885","全福生技","496631","13832983","28.10","28.20","27.65","27.80","-0.3000","394"
"1150226","6887","寶綠特-KY","69332","3298456","48.00","48.80","47.00","47.20","-1.8000","65"
"1150226","6890","來億-KY","422419","84933637","200.00","203.00","197.50","203.00","5.5000","594"
"1150226","6901","鑽石投資","347099","6018370","17.30","17.50","17.20","17.45","0.1500","378"
"1150226","6902","GOGOLOOK","85343","6492943","77.60","77.60","75.40","75.50","-1.3000","450"
"1150226","6906","現觀科","76672","5810940","75.40","76.70","74.40","75.40","0.6000","84"
"1150226","6909","創控","550405","22979582","41.85","42.40","40.40","41.35","0.2500","482"
"1150226","6914","阜爾運通","74788","10685974","143.50","143.50","142.00","142.50","0.5000","119"
"1150226","6916","華凌","88465","1677358","18.85","19.20","18.70","18.85","0.0000","81"
"1150226","6918","愛派司","21244","1788951","85.20","85.20","83.70","84.10","-1.1000","81"
"1150226","6919","康霈*","5630895","918548086","162.00","166.00","159.50","164.50","3.0000","6499"
"1150226","6921","嘉雨思-創","58156","4676884","80.00","81.70","79.80","80.60","0.3000","45"
"1150226","6923","中台","169369","15658558","93.10","93.20","91.60","92.30","-0.5000","200"
"1150226","6924","榮惠-KY創","13000","834300","63.30","64.90","63.20","64.40","0.3000","10"
"1150226","6928","攸泰科技","111059","5841240","53.30","53.30","52.10","52.70","-0.7000","190"
"1150226","6931","青松健康","48736","2655456","54.40","54.70","54.40","54.50","-0.1000","77"
"1150226","6933","AMAX-KY","225770","32760420","148.00","148.00","143.50","144.50","-2.5000","382"
"1150226","6934","心誠鎂","420667","55532814","125.00","134.50","125.00","130.00","7.5000","466"
"1150226","6936","永鴻生技","163472","5866364","35.80","36.20","35.65","36.10","0.0500","158"
"1150226","6937","天虹","703982","163480182","224.50","236.00","224.00","232.00","8.5000","974"
"1150226","6944","兆聯實業","1455516","1099926186","738.00","774.00","726.00","766.00","38.0000","3900"
