日期,證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"1150306","1337","再生-KY","1578680","8923701","5.30","5.77","5.25","5.77","0.5200","703"
"1150306","1338","廣華-KY","152895","2611536","17.00","17.25","17.00","17.25","0.1000","368"
"1150306","1339","昭輝","31171","1313797","42.65","42.65","41.50","42.15","-0.1500","75"
"1150306","1340","勝悅-KY","482189","3499682","6.99","7.40","6.82","7.27","0.4900","535"
"1150306","1341","富林-KY","4009","238134","58.70","60.00","58.70","60.00","0.0000","10"
"1150306","1342","八貫","314403","30546940","97.00","98.00","96.30","97.20","-0.2000","425"
"1150306","1402","遠東新","18623955","536697252","27.85","29.30","27.80","29.25","1.3500","7330"
"1150306","1409","新纖","8892407","137137864","14.80","15.70","14.75","15.55","0.6500","2906"
"1150306","1410","南染","18594","618116","33.20","33.65","33.00","33.10","-0.3500","26"
"1150306","1413","宏洲","9156","89632","9.78","9.80","9.78","9.80","0.0200","11"
"1150306","1414","東和","392529","8128707","21.10","21.10","20.40","20.90","0.4000","575"
"1150306","1416","廣豐","274225","3190351","11.55","11.75","11.55","11.70","0.0500","219"
"1150306","1417","嘉裕","217581","1912421","8.75","8.84","8.70","8.83","0.0800","570"
"1150306","1418","東華","6078","118243","20.35","20.35","19.25","19.25","-0.2500","80"
"1150306","1419","新紡","93095","6103563","64.70","66.40","64.70","65.40","0.4000","106"
"1150306","1423","利華","24399","932123","38.40","38.40","38.05","38.05","-0.1500","40"
"1150306","1432","大魯閣","784981","13500358","17.30","17.50","16.95","17.20","-0.7500","1226"
"1150306","1434","福懋","1731948","30322845","17.15","17.65","17.15","17.60","0.3000","1032"
"1150306","1435","中福","5329","111473","21.00","21.15","20.65","20.80","-0.6500","47"
"1150306","1436","華友聯","151178","8285552","54.20","55.30","54.20","54.90","0.3000","186"
"1150306","1437","勤益控","65114","2084322","32.00","32.10","31.90","32.05","-0.0500","67"
"1150306","1438","三地開發","14380","452307","31.20","32.00","31.20","31.90","0.6000","20"
"1150306","1439","雋揚","12045","336307","27.65","28.50","27.60","27.90","-0.0500","13"
"1150306","1440","南紡","1093701","14172054","12.75","13.15","12.70","13.05","0.2500","711"
"1150306","1441","大東","19231","193101","10.00","10.10","10.00","10.00","0.0000","99"
"1150306","1442","名軒","258040","7195713","27.45","28.25","27.35","27.75","0.1000","216"
"1150306","1443","立益物流","11893","311981","26.00","26.50","26.00","26.25","-0.1500","35"
"1150306","1444","力麗","1185415","7338971","6.02","6.31","6.02","6.27","0.2000","532"
"1150306","1445","大宇","13202","175987","13.35","13.35","13.25","13.30","-0.0500","14"
"1150306","1446","宏和","116720","1801994","15.35","15.60","15.30","15.45","0.1000","95"
"1150306","1447","力鵬","1598047","8935474","5.41","5.70","5.40","5.70","0.2800","651"
"1150306","1449","佳和","974028","10564375","10.45","11.10","10.30","10.80","0.3500","716"
"1150306","1451","年興","262555","4829986","18.30","18.55","18.10","18.55","0.2500","176"
"1150306","1452","宏益","112366","1270774","11.25","11.45","11.20","11.35","0.1000","395"
"1150306","1453","大將","23884","297176","12.30","12.65","12.30","12.40","0.1000","77"
"1150306","1454","台富","44182","571401","12.85","13.00","12.80","13.00","0.0500","132"
"1150306","1455","集盛","2041897","17626869","8.17","8.95","8.17","8.85","0.6400","940"
"1150306","1456","怡華","127628","1640917","12.60","13.00","12.40","12.95","0.3500","67"
"1150306","1457","宜進","33893","518368","15.20","15.35","15.20","15.35","0.0500","54"
"1150306","1459","聯發","162770","1953983","12.00","12.15","11.90","11.95","-0.1000","112"
"1150306","1460","宏遠","730763","4857123","6.61","6.70","6.58","6.65","-0.0300","297"
"1150306","1463","強盛新","29261","522806","18.00","18.00","17.80","17.90","-0.1000","222"
"1150306","1464","得力","766368","8517339","10.80","11.35","10.80","11.30","0.5000","471"
"1150306","1465","偉全","86740","1075579","12.40","12.50","12.35","12.45","0.0000","215"
"1150306","1466","聚隆","1607442","27503619","18.20","18.20","16.35","17.10","-1.0000","622"
"1150306","1467","南緯","89017","649049","7.25","7.30","7.25","7.29","0.0500","99"
"1150306","1468","昶和","31000","405750","13.10","13.15","12.95","13.15","0.0000","24"
"1150306","1470","大統新創","6020","140071","22.50","23.90","22.50","23.50","0.7500","7"
"1150306","1471","首利","602368","7555566","12.55","12.80","12.30","12.70","-0.0500","565"
"1150306","1472","三洋實業","9834","883545","90.70","90.80","89.10","90.20","1.2000","22"
"1150306","1473","台南","70242","1723008","24.35","24.80","24.25","24.80","-0.1000","116"
"1150306","1474","弘裕","83699","852802","10.20","10.25","10.15","10.20","0.0000","118"
"1150306","1475","業旺","11013","326186","29.50","29.70","29.50","29.60","-0.1500","10"
"1150306","1476","儒鴻","552855","218005693","391.00","399.50","390.00","394.00","-1.0000","815"
"1150306","1477","聚陽","973177","296947175","308.00","309.00","301.00","308.00","-1.5000","1068"
"1150306","1503","士電","7232213","1576289058","206.00","224.00","203.00","218.50","11.5000","8057"
"1150306","1504","東元","6987794","504485864","71.60","73.10","71.00","72.30","-0.7000","5575"
"1150306","1506","正道","132086","1511146","11.25","11.55","11.25","11.55","0.2500","93"
"1150306","1512","瑞利","115483","833117","7.26","7.33","7.20","7.21","-0.0500","78"
"1150306","1513","中興電","4891399","788137242","159.00","164.00","157.00","160.00","0.0000","5073"
"1150306","1514","亞力","5232541","623175422","116.00","122.00","114.50","117.50","0.5000","4737"
"1150306","1515","力山","174473","4444831","25.00","25.80","25.00","25.80","0.2500","244"
"1150306","1516","川飛","60371","1362778","23.00","23.55","22.15","22.60","0.1000","266"
"1150306","1517","利奇","169132","2044249","11.75","12.20","11.75","12.10","0.2500","221"
"1150306","1519","華城","5461679","5087736988","940.00","956.00","910.00","926.00","-25.0000","13234"
"1150306","1521","大億","19257","494547","25.85","25.85","25.25","25.50","0.0000","30"
"1150306","1522","堤維西","377550","15862025","42.00","42.45","41.50","41.90","-0.4500","346"
"1150306","1522A","堤維西甲特","","","","","","","0.0000",""
"1150306","1524","耿鼎","407985","11828490","28.80","29.25","28.80","28.95","-0.2000","449"
"1150306","1525","江申","16003","999785","63.50","63.50","61.90","62.00","-0.1000","14"
"1150306","1526","日馳","95353","1789804","18.35","19.00","18.35","19.00","0.0000","229"
"1150306","1527","鑽全","76301","2532862","32.95","33.45","32.85","33.40","0.3000","226"
"1150306","1528","恩德","3400022","75708276","22.10","22.70","21.80","22.40","0.1500","2563"
"1150306","1529","樂事綠能","5572523","150429133","26.50","27.05","26.50","27.05","2.4500","1977"
"1150306","1530","亞崴","29039","808601","27.90","28.10","27.75","28.10","0.1500","99"
"1150306","1531","高林股","75164","900373","11.90","12.05","11.90","12.05","0.2000","91"
"1150306","1532","勤美","612586","14387242","23.30","23.75","23.25","23.75","0.4000","290"
"1150306","1533","車王電","74721","2246790","29.90","30.30","29.90","30.30","0.4500","71"
"1150306","1535","中宇","39801","2007415","50.10","50.70","50.00","50.50","0.0000","50"
"1150306","1536","和大","1026269","57280415","56.30","56.50","55.30","55.70","-0.6000","1013"
"1150306","1537","廣隆","42870","5293617","123.00","124.50","122.50","124.00","1.0000","64"
"1150306","1538","正峰","33816","619227","19.50","19.50","17.75","17.80","-1.7500","48"
"1150306","1539","巨庭","110692","1897459","17.25","17.25","17.05","17.10","-0.1000","70"
"1150306","1540","喬福","185279","4157376","22.10","22.65","22.10","22.50","0.0500","197"
"1150306","1541","錩泰","18171","447745","24.70","25.20","24.35","24.80","0.4000","22"
"1150306","1558","伸興","26193","2493362","95.50","95.60","94.80","95.40","0.0000","222"
"1150306","1560","中砂","1521475","737241535","483.00","490.00","474.00","486.50","7.5000","2396"
"1150306","1563","巧新","338255","14367248","41.95","43.25","41.90","43.00","-0.1500","651"
"1150306","1568","倉佑","75263","1624462","21.45","21.80","21.20","21.55","-0.2500","139"
"1150306","1582","信錦","15779298","1397073927","82.00","90.50","80.40","90.50","8.2000","11741"
"1150306","1583","程泰","24000","1110350","46.55","46.55","46.00","46.05","-0.5500","24"
"1150306","1587","吉茂","307790","12166206","39.65","40.05","39.15","39.40","-0.6000","280"
"1150306","1589","永冠-KY","749453","5530832","7.38","7.38","7.38","7.38","-0.8100","605"
"1150306","1590","亞德客-KY","1111123","1155656505","1075.00","1080.00","1025.00","1040.00","-50.0000","1954"
"1150306","1597","直得","321675","24077990","76.30","76.50","74.00","74.40","-1.9000","390"
"1150306","1598","岱宇","284015","5626694","19.90","20.05","19.55","19.80","-0.1500","214"
"1150306","1603","華電","228381","8578220","37.15","37.85","36.85","37.85","0.6500","187"
"1150306","1604","聲寶","170782","4115215","24.15","24.15","24.05","24.05","-0.1000","257"
"1150306","1605","華新","26081168","849715911","32.70","32.95","32.15","32.75","-0.3000","12714"
"1150306","1608","華榮","2361926","81181212","33.60","34.75","33.50","34.55","0.5000","1439"
"1150306","1609","大亞","3538574","134273071","37.90","38.60","37.40","37.90","-0.4500","2926"
"1150306","1611","中電","529630","6722113","12.45","12.80","12.45","12.70","0.1500","575"
"1150306","1612","宏泰","355757","12365496","34.80","35.00","34.35","34.80","0.2000","333"
"1150306","1614","三洋電","21384","716865","33.35","33.65","33.35","33.60","-0.1500","33"
"1150306","1615","大山","81188","3731189","46.00","46.25","45.60","45.95","-0.2500","182"
"1150306","1616","億泰","734088","20411227","27.30","28.15","27.20","28.05","0.6000","438"
"1150306","1617","榮星","89206","1365922","14.95","15.45","14.95","15.40","0.2000","175"
"1150306","1618","合機","760920","33386400","43.40","44.55","42.80","44.00","0.7000","658"
"1150306","1623","大東電","192735","38702605","206.00","206.00","199.00","203.50","0.0000","352"
"1150306","1626","艾美特-KY","209089","2241742","10.75","10.75","10.60","10.70","0.0000","221"
"1150306","1702","南僑","394666","14674117","37.35","37.40","37.00","37.30","-0.2000","508"
"1150306","1707","葡萄王","89419","10805046","121.00","122.50","120.00","120.50","0.0000","617"
"1150306","1708","東鹼","1885770","68084806","35.65","36.45","35.30","36.35","0.5000","1287"
"1150306","1709","和益","951241","16274303","16.55","17.30","16.55","17.15","0.5000","598"
"1150306","1710","東聯","8598640","116394477","12.65","13.85","12.65","13.70","0.9000","3200"
"1150306","1711","永光","24440107","669058788","26.80","28.25","26.55","27.45","0.3500","11936"
"1150306","1712","興農","571303","26762409","47.00","47.00","46.60","46.95","-0.0500","680"
"1150306","1713","國化","144661","6686089","46.50","46.50","45.95","46.10","-0.4000","255"
"1150306","1714","和桐","14666109","148234487","9.92","10.35","9.79","10.20","0.4500","4365"
"1150306","1717","長興","21905707","1372545308","60.00","64.70","59.90","62.80","1.5000","13744"
"1150306","1718","中纖","23177809","172662033","7.02","7.62","7.00","7.54","0.5500","6338"
"1150306","1720","生達","346785","22308598","64.30","64.90","63.70","64.60","0.1000","349"
"1150306","1721","三晃","890371","15126761","17.00","17.25","16.55","17.20","0.1000","686"
"1150306","1722","台肥","3669011","171609406","45.70","47.65","45.40","47.50","1.7000","2231"
"1150306","1723","中碳","488472","33514978","68.90","69.70","68.00","69.10","0.2000","1147"
"1150306","1725","元禎","50172","1427139","29.95","29.95","28.00","28.30","0.1000","51"
"1150306","1726","永記","13700","1045295","76.00","76.70","76.00","76.70","0.6000","35"
"1150306","1727","中華化","8855918","427105342","48.55","49.25","47.50","47.50","-1.0000","6036"
"1150306","1730","花仙子","16510","880443","53.30","53.40","53.20","53.30","0.0000","29"
"1150306","1731","美吾華","96529","2122926","22.00","22.05","21.90","22.00","0.0000","59"
"1150306","1732","毛寶","100131","2682178","27.00","27.00","26.55","26.75","0.2000","118"
"1150306","1733","五鼎","61767","1811705","29.25","29.50","29.20","29.40","0.0000","267"
"1150306","1734","杏輝","165607","5083825","30.75","30.80","30.50","30.80","0.0500","287"
"1150306","1735","日勝化","748343","15154949","18.65","20.80","18.65","20.80","1.8500","573"
"1150306","1736","喬山","1960366","275170423","135.50","144.50","133.50","142.50","7.5000","1782"
"1150306","1737","臺鹽","60994","1926759","31.55","31.65","31.55","31.60","0.0500","187"
"1150306","1752","南光","43455","1594969","37.00","37.00","36.55","36.85","-0.1500","55"
"1150306","1760","寶齡富錦","107304","6579756","61.70","61.70","60.50","61.20","0.4000","378"
"1150306","1762","中化生","78464","2107907","26.80","26.95","26.60","26.90","0.1000","303"
"1150306","1773","勝一","576698","86190352","149.00","152.00","147.00","149.00","-0.5000","757"
"1150306","1776","展宇","23183","349360","14.95","15.15","14.95","15.15","0.1500","18"
"1150306","1783","和康生","75200","3213736","43.00","43.00","42.55","42.95","0.0000","188"
"1150306","1786","科妍","119977","8367413","70.10","70.30","68.80","70.10","-0.2000","261"
"1150306","1789","神隆","2150173","45823218","20.40","21.90","20.10","21.65","1.3500","1348"
"1150306","1795","美時","1257081","336296365","269.00","270.00","265.00","268.00","-1.0000","2074"
"1150306","1802","台玻","7468591","442453374","58.20","60.50","58.20","59.10","-1.4000","4448"
"1150306","1805","寶徠","16165","176804","10.95","11.05","10.80","10.90","-0.0500","20"
"1150306","1806","冠軍","372233","3301366","8.85","9.00","8.73","8.90","0.1200","189"
"1150306","1808","潤隆","593600","17579251","29.45","29.90","29.35","29.70","0.2500","581"
"1150306","1809","中釉","2154103","54161194","25.00","25.70","24.65","25.40","-0.1000","1443"
"1150306","1810","和成","939147","17241960","18.40","18.65","18.10","18.50","0.0000","517"
"1150306","1817","凱撒衛","41249","1598001","38.70","39.05","38.70","38.75","0.0500","29"
"1150306","1903","士紙","149165","7790402","51.80","53.00","51.80","52.50","0.2000","98"
"1150306","1904","正隆","1377888","25177563","18.00","18.40","17.80","18.40","0.6000","1478"
"1150306","1905","華紙","1819299","21939711","11.75","12.25","11.70","12.25","0.5000","788"
"1150306","1906","寶隆","53082","616129","11.55","11.65","11.50","11.60","-0.0500","240"
"1150306","1907","永豐餘","1012561","24845879","23.95","24.95","23.90","24.80","0.6500","683"
"1150306","1909","榮成","1887525","17872720","9.31","9.56","9.26","9.54","0.1900","772"
"1150306","2002","中鋼","34595686","679618864","19.10","19.90","19.10","19.90","0.6000","13247"
"1150306","2002A","中鋼特","19240","746947","38.80","38.85","38.80","38.85","0.0500","13"
"1150306","2006","東和鋼鐵","2966317","235743603","80.00","80.80","77.60","80.40","-0.6000","9488"
"1150306","2007","燁興","211250","1738598","8.02","8.32","8.02","8.26","0.1200","154"
"1150306","2008","高興昌","30739","892619","29.00","29.30","29.00","29.00","0.0000","35"
"1150306","2009","第一銅","1235210","53060123","42.70","43.60","42.25","43.00","-0.2500","1122"
"1150306","2010","春源","1387753","31696938","22.60","23.05","22.50","22.85","0.1500","710"
"1150306","2012","春雨","42668","712995","16.70","16.85","16.40","16.75","0.0000","165"
"1150306","2013","中鋼構","105804","4520015","42.30","43.00","42.15","42.90","0.6000","251"
"1150306","2014","中鴻","10150469","181145497","17.00","18.10","16.95","18.05","0.9000","3829"
"1150306","2015","豐興","139347","9348128","66.00","67.80","66.00","67.80","1.1000","194"
"1150306","2017","官田鋼","1389967","13591019","9.45","9.99","9.40","9.99","0.4400","780"
"1150306","2020","美亞","370237","8955972","23.80","24.40","23.80","24.40","0.5500","376"
"1150306","2022","聚亨","752836","6789621","8.83","9.11","8.74","9.06","0.2300","503"
"1150306","2023","燁輝","2287408","33619673","14.45","14.90","14.40","14.90","0.4000","1188"
"1150306","2024","志聯","12214","192455","15.75","15.80","15.75","15.75","0.0000","159"
"1150306","2025","千興","150281","1670193","11.50","11.55","11.00","11.35","0.0500","246"
"1150306","2027","大成鋼","29093415","1085508533","36.35","37.70","36.25","37.70","1.3500","12716"
"1150306","2028","威致","92731","1688938","17.95","18.40","17.95","18.35","0.1000","96"
"1150306","2029","盛餘","123569","2635181","21.10","21.45","21.10","21.40","0.2000","92"
"1150306","2030","彰源","550779","8819124","15.65","16.20","15.45","16.10","0.4500","393"
"1150306","2031","新光鋼","911862","35334862","38.05","39.15","37.90","39.05","1.0500","757"
"1150306","2032","新鋼","543942","8418608","15.15","15.80","14.90","15.70","0.4500","353"
"1150306","2033","佳大","79001","1300466","16.60","16.60","16.30","16.45","0.2000","41"
"1150306","2034","允強","1162974","23361379","19.85","20.35","19.60","20.20","0.3000","605"
"1150306","2038","海光","826397","12559230","14.80","15.45","14.60","15.30","0.4500","456"
"1150306","2049","上銀","6689023","1558556830","237.00","243.00","228.00","230.00","-9.5000","7666"
"1150306","2059","川湖","645400","2082220870","3315.00","3315.00","3185.00","3205.00","-115.0000","5134"
"1150306","2062","橋椿","125218","2626905","20.60","21.15","20.55","21.00","0.1500","108"
"1150306","2069","運錩","225436","4183877","18.15","19.00","18.05","18.90","0.6000","131"
"1150306","2101","南港","1642633","57255096","34.30","35.15","34.00","35.15","0.7000","1057"
"1150306","2102","泰豐","972764","18577156","18.60","19.90","18.40","19.55","0.7000","1070"
"1150306","2103","台橡","15792261","326619736","19.10","21.00","19.05","21.00","1.9000","4508"
"1150306","2104","國際中橡","13257284","168350753","12.00","13.05","11.95","12.85","0.9000","4289"
"1150306","2105","正新","14590271","427148515","29.20","29.70","28.60","29.35","0.2500","7068"
"1150306","2106","建大","497443","9536842","19.05","19.45","18.80","19.30","0.1000","519"
"1150306","2107","厚生","108610","2739631","25.05","25.40","25.05","25.35","0.1500","159"
"1150306","2108","南帝","919432","23536917","24.95","26.00","24.75","25.75","0.8000","752"
"1150306","2109","華豐","202645","3055800","14.85","15.25","14.85","15.15","0.2500","199"
"1150306","2114","鑫永銓","33530","2999169","89.60","89.70","89.30","89.40","-0.3000","57"
"1150306","2115","六暉-KY","60055","1418168","23.65","23.75","23.50","23.75","-0.0500","57"
"1150306","2201","裕隆","3757534","109411973","28.80","29.60","28.00","29.35","0.1500","2771"
"1150306","2204","中華","736953","41191193","55.60","56.30","55.30","55.90","0.3000","647"
"1150306","2206","三陽工業","707900","42274318","59.70","60.00","59.20","60.00","0.0000","1269"
"1150306","2207","和泰車","563461","288783483","515.00","518.00","510.00","512.00","-5.0000","1499"
"1150306","2208","台船","3536125","77686958","22.00","22.30","21.75","22.05","-0.0500","1723"
"1150306","2211","長榮鋼","591566","59445049","102.50","102.50","99.90","100.00","-2.5000","554"
"1150306","2227","裕日車","72396","3783639","52.20","53.00","52.00","52.30","-0.5000","116"
"1150306","2228","劍麟","122957","11391674","93.50","93.60","92.00","92.10","-1.5000","171"
"1150306","2231","為升","156296","13899297","89.20","89.50","88.20","89.00","-0.1000","184"
"1150306","2233","宇隆","753412","172688364","229.00","234.00","225.50","227.00","-2.5000","1040"
"1150306","2236","百達-KY","67517","7589487","111.50","114.00","111.50","113.00","1.0000","57"
"1150306","2239","英利-KY","74200","1815779","24.40","24.90","24.15","24.90","0.5000","65"
"1150306","2241","艾姆勒","201684","6043318","29.70","30.25","29.70","29.95","-0.1000","351"
"1150306","2243","宏旭-KY","347609","4138544","11.95","12.00","11.90","11.90","-0.0500","65"
"1150306","2247","汎德永業","80969","20100555","249.00","249.50","247.00","247.00","-2.0000","449"
"1150306","2248","華勝-KY","33000","1611000","49.65","49.65","48.60","48.60","0.0000","22"
"1150306","2250","IKKA-KY","59212","3901446","64.80","66.60","64.80","66.60","1.8000","108"
"1150306","2254","巨鎧精密-創","60213","4343667","71.80","72.90","71.40","72.50","1.3000","42"
"1150306","2258","鴻華先進-創","380563","13546888","35.50","36.30","35.20","35.80","0.0500","318"
"1150306","2301","光寶科","15607363","2480717869","158.50","161.00","157.00","159.00","-2.0000","12154"
"1150306","2302","麗正","673844","12017394","17.50","18.45","17.35","18.40","0.9500","327"
"1150306","2303","聯電","56242422","3474171153","62.10","62.30","61.00","62.00","-0.1000","20434"
"1150306","2305","全友","319032","4055489","12.50","12.85","12.50","12.75","0.1000","173"
"1150306","2308","台達電","11211730","14871675825","1340.00","1345.00","1310.00","1320.00","-15.0000","23402"
"1150306","2312","金寶","9709327","227760003","22.95","23.80","22.85","23.55","0.4000","5240"
"1150306","2313","華通","86330309","17638101766","202.00","212.50","198.00","203.00","-2.0000","66426"
"1150306","2314","台揚","285306","5428020","19.35","19.35","19.00","19.05","-0.3000","375"
"1150306","2316","楠梓電","1681214","156735156","91.50","94.90","91.50","93.00","-0.7000","1614"
"1150306","2317","鴻海","37319287","8284985732","221.00","223.50","219.00","223.00","-1.0000","31086"
"1150306","2321","東訊","3138","50083","15.70","16.15","15.70","16.15","0.0000","6"
"1150306","2323","中環","8057014","87114776","10.45","11.05","10.45","11.05","0.4500","1953"
"1150306","2324","仁寶","26261816","811283663","30.10","31.45","29.95","31.45","1.0500","12968"
"1150306","2327","國巨*","15480634","4097392745","266.00","269.50","262.00","265.00","-2.5000","17440"
"1150306","2328","廣宇","2222795","104940469","47.05","47.70","46.85","47.30","-0.6000","1930"
"1150306","2329","華泰","6034517","313400152","52.00","53.00","51.00","51.60","-0.9000","4222"
"1150306","2330","台積電","34307388","64781776164","1880.00","1900.00","1880.00","1890.00","-10.0000","202376"
"1150306","2331","精英","2570262","62289248","24.20","24.65","23.85","24.20","0.1000","1620"
"1150306","2332","友訊","5339739","84394105","15.00","16.20","14.90","16.05","0.9500","1886"
"1150306","2337","旺宏","173985316","18623476593","107.00","110.50","102.50","102.50","-5.0000","90688"
"1150306","2338","光罩","2578520","136168283","51.70","54.40","51.00","52.80","0.1000","2324"
"1150306","2340","台亞","2094761","53884268","25.35","26.15","25.15","25.95","0.4500","1359"
"1150306","2342","茂矽","1027854","31087722","30.20","30.85","29.85","30.20","-0.1000","1022"
"1150306","2344","華邦電","122902263","13409986692","110.00","113.00","105.50","106.50","-5.5000","68500"
"1150306","2345","智邦","6338751","9360000880","1435.00","1515.00","1415.00","1465.00","45.0000","11356"
"1150306","2347","聯強","2658928","185821026","68.80","70.50","68.60","70.50","0.4000","2598"
"1150306","2348","海悅","496212","35630773","70.70","73.10","70.50","72.30","2.4000","586"
"1150306","2348A","海悅甲特","4265","162228","38.00","38.20","38.00","38.20","0.1500","8"
"1150306","2349","錸德","2938609","38912299","13.20","13.50","12.95","13.30","0.1500","1305"
"1150306","2351","順德","764706","62239208","81.30","82.00","80.30","82.00","1.0000","671"
"1150306","2352","佳世達","7967919","189667158","23.50","24.10","23.25","23.75","0.0000","2912"
"1150306","2353","宏碁","17168864","457833955","26.55","27.00","26.25","26.90","0.2000","7857"
"1150306","2354","鴻準","4356178","238506809","54.70","55.30","54.10","55.20","-0.4000","3318"
"1150306","2355","敬鵬","16216472","703255315","41.25","44.25","41.00","43.45","1.7000","10184"
"1150306","2356","英業達","9072012","377794059","41.40","41.90","41.30","41.80","-0.1000","5879"
"1150306","2357","華碩","3155564","1656351500","514.00","530.00","513.00","527.00","9.0000","4377"
"1150306","2359","所羅門","782720","93087122","121.00","121.00","118.00","119.00","-2.0000","1244"
"1150306","2360","致茂","1579754","2144133045","1375.00","1375.00","1330.00","1375.00","-30.0000","2838"
"1150306","2362","藍天","454183","17342355","37.50","38.70","37.45","38.40","0.4000","370"
"1150306","2363","矽統","1873478","93936377","49.80","50.70","49.45","50.70","0.4000","1547"
"1150306","2364","倫飛","50753","3141963","62.30","62.40","61.30","62.30","0.0000","196"
"1150306","2365","昆盈","986084","33079560","33.40","33.90","33.15","33.65","-0.2500","952"
"1150306","2367","燿華","16361622","1128266678","68.50","70.90","67.40","69.00","-0.9000","13752"
"1150306","2368","金像電","12156649","9495957419","730.00","809.00","729.00","792.00","56.0000","20558"
"1150306","2369","菱生","13076625","356268172","26.90","27.95","26.65","27.15","0.4000","7284"
"1150306","2371","大同","14591802","493188207","32.90","34.45","32.90","33.85","0.8000","7610"
"1150306","2373","震旦行","59420","3350781","55.30","57.00","55.30","56.70","0.4000","142"
"1150306","2374","佳能","2486049","178150761","72.00","72.40","70.70","72.10","-0.7000","2502"
"1150306","2375","凱美","747310","63935135","85.80","87.10","84.50","85.50","0.3000","779"
"1150306","2376","技嘉","6433012","1404987503","219.00","223.00","216.50","219.00","1.0000","5602"
"1150306","2377","微星","4408270","422632105","94.00","97.00","93.20","96.70","1.7000","3826"
"1150306","2379","瑞昱","1814129","837704814","456.00","465.00","453.00","463.00","7.0000","3111"
"1150306","2380","虹光","842182","5095187","6.05","6.05","6.05","6.05","0.5500","297"
"1150306","2382","廣達","12981360","3722987338","287.00","289.00","282.50","289.00","-0.5000","12328"
"1150306","2383","台光電","2912192","6964516520","2340.00","2470.00","2325.00","2360.00","-5.0000","7709"
"1150306","2385","群光","3881893","483030934","125.00","125.50","123.00","125.50","0.0000","2117"
"1150306","2387","精元","2749535","119750814","42.40","44.15","42.40","43.85","1.6500","2039"
"1150306","2388","威盛","1615115","74207464","45.30","46.40","45.25","46.00","0.1000","1237"
"1150306","2390","云辰","173938","1725471","9.80","9.99","9.78","9.97","0.1200","411"
"1150306","2392","正崴","1295867","48238057","36.55","37.80","36.55","37.75","0.9500","990"
"1150306","2393","億光","2781178","164233102","57.80","59.60","57.70","59.60","1.2000","2109"
"1150306","2395","研華","20083460","7349129217","349.00","376.50","344.50","375.00","32.5000","22569"
"1150306","2397","友通","181833","10462433","57.60","58.00","57.30","57.40","-0.8000","153"
"1150306","2399","映泰","1881030","44150824","23.40","23.95","23.20","23.20","-0.4500","1309"
"1150306","2401","凌陽","1445229","30945049","21.50","21.75","21.15","21.65","0.1000","1165"
"1150306","2402","毅嘉","3025121","154827294","50.70","52.10","50.50","51.00","-0.3000","2280"
"1150306","2404","漢唐","3184574","3540539595","1100.00","1130.00","1090.00","1100.00","0.0000","6995"
"1150306","2405","輔信","929311","14167567","15.30","15.45","15.05","15.35","0.0000","634"
"1150306","2406","國碩","55867539","1862449989","31.80","34.70","31.50","34.10","2.3500","29077"
"1150306","2408","南亞科","161663082","39665984073","259.00","262.00","232.50","233.00","-24.5000","128758"
"1150306","2409","友達","153938723","2411495152","15.20","16.00","14.95","15.85","0.5500","34061"
"1150306","2412","中華電","10736942","1462739951","136.50","137.00","135.50","136.50","-0.5000","4741"
"1150306","2413","環科","3279002","161615566","49.00","50.70","47.85","49.10","-0.1500","2458"
"1150306","2414","精技","109853","4592698","41.55","42.10","41.50","42.10","0.3500","93"
"1150306","2415","錩新","55499","1443625","25.90","26.25","25.65","26.00","-0.2500","66"
"1150306","2417","圓剛","337077","11749301","34.45","35.30","34.10","35.15","0.6000","392"
"1150306","2419","仲琦","1753068","52204843","29.90","30.40","29.40","29.65","-0.5500","1215"
"1150306","2420","新巨","82579","4289681","52.20","52.20","51.70","52.00","-0.3000","387"
"1150306","2421","建準","4276600","590510724","141.00","142.50","136.00","137.00","-3.5000","4393"
"1150306","2423","固緯","134952","6533309","48.65","48.80","48.10","48.40","-0.3000","138"
"1150306","2424","隴華","27045","883012","32.50","33.35","32.00","33.35","0.5500","20"
"1150306","2425","承啟","77255","2077378","26.85","27.05","26.50","27.00","0.3000","224"
"1150306","2426","鼎元","9266319","207274158","21.55","22.80","21.20","22.80","2.0500","3825"
"1150306","2427","三商電","322862","8357871","25.70","26.10","25.55","26.00","0.2000","294"
"1150306","2428","興勤","477855","82579019","175.00","177.00","170.50","171.00","-3.5000","7508"
"1150306","2429","銘旺科","242420","12259026","51.80","51.80","49.95","51.00","-0.9000","498"
"1150306","2430","燦坤","26162","597735","22.85","22.90","22.80","22.90","-0.1000","132"
"1150306","2431","聯昌","1823774","23335656","12.70","13.10","12.45","12.85","0.1500","1184"
"1150306","2432","倚天酷碁-創","191130","4866306","23.95","25.85","23.95","25.85","2.3500","124"
"1150306","2433","互盛電","26859","1256235","46.85","46.90","46.70","46.80","0.0000","28"
"1150306","2434","統懋","16588","492278","29.50","30.00","29.30","30.00","0.1500","24"
"1150306","2436","偉詮電","3253565","180881330","55.70","56.70","54.70","55.40","-1.7000","2360"
"1150306","2438","翔耀","67700","1446570","21.00","21.65","21.00","21.65","0.1500","86"
"1150306","2439","美律","3078252","255828541","82.10","84.10","82.10","82.70","0.6000","3121"
